country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label
MX,Villa de las Flores,Villa de las Flores,19.6575,-99.09666666666702,CO,Sinaica Mexico,ppm,0.6,2023-09-27T15:00:00Z,Mexico,Villa de las Flores
MX,Tlalnepantla de Baz,Tlalnepantla,19.529166666667,-99.204722222222,CO,Sinaica Mexico,ppm,1.2,2023-09-27T15:00:00Z,Mexico,Tlalnepantla de Baz
MX,Tlalnepantla de Baz,Tlalnepantla,19.529166666667,-99.204722222222,O3,Sinaica Mexico,ppm,0.016,2023-09-27T15:00:00Z,Mexico,Tlalnepantla de Baz
MX,Iztacalco,Iztacalco,19.384444444444,-99.11777777777799,SO2,Sinaica Mexico,ppm,0.008,2023-09-27T15:00:00Z,Mexico,Iztacalco
MX,Gustavo A. Madero,Gustavo A. Madero,19.482777777778,-99.094722222222,NO2,Sinaica Mexico,ppm,0.044,2023-09-27T15:00:00Z,Mexico,Gustavo A. Madero
MX,Benito Juárez,Benito Juárez,19.371666666667,-99.159166666667,CO,Sinaica Mexico,ppm,1,2023-09-27T15:00:00Z,Mexico,Benito Juárez
MX,MEXICO STATE,Atizap�n,19.577,-99.2542,SO2,AirNow,ppm,0.001,2023-08-30T11:00:00Z,Mexico,MEXICO STATE
MX,MEXICO STATE,Montecillo,19.4604,-98.9028,O3,AirNow,ppm,0.004,2023-08-30T11:00:00Z,Mexico,MEXICO STATE
MX,NA,Casa Hogar,17.094666666667,-96.752166666667,SO2,Sinaica Mexico,ppm,0,2021-02-12T19:00:00Z,Mexico,Casa Hogar
MX,NA,San Nicolas,25.745,-100.25472,PM2.5,AirNow,µg/m³,6.9,2016-11-01T19:00:00Z,Mexico,San Nicolas
NL,Haarlem,Haarlem-Schipholweg,52.3705,4.64232,O3,Netherlands,µg/m³,64.8,2024-03-20T16:00:00Z,Netherlands,Haarlem
NL,Amsterdam,Amsterdam-Vondelpark,52.3597,4.86621,CO,Netherlands,µg/m³,0.4369,2024-03-20T16:00:00Z,Netherlands,Amsterdam
NL,Schiedam,Schiedam-Alphons Arienstraat,51.9214,4.40139,O3,Netherlands,µg/m³,45.4,2024-03-20T16:00:00Z,Netherlands,Schiedam
NL,Eibergen,Eibergen-Lintveldseweg,52.0918,6.60537,SO2,Netherlands,µg/m³,0.81,2024-03-20T16:00:00Z,Netherlands,Eibergen
NO,Bergen,Danmarks plass,60.37408,5.340419999999999,PM2.5,Norway,µg/m³,11.346542,2024-03-20T22:00:00Z,Norway,Bergen
NO,Stavanger,Vågen,58.9726488545842,5.726497860934361,PM2.5,Norway,µg/m³,8.595,2024-03-20T22:00:00Z,Norway,Stavanger
NO,Fredrikstad,St.Croix,59.21028,10.94535,NO2,Norway,µg/m³,15.743963,2024-03-20T22:00:00Z,Norway,Fredrikstad
NO,Oslo,Skøyen,59.91975,10.68973,PM2.5,Norway,µg/m³,7.632833,2024-03-20T22:00:00Z,Norway,Oslo
NO,Oslo,E6 Alna senter,59.92556,10.850367,NO2,Norway,µg/m³,35.683642,2024-03-20T22:00:00Z,Norway,Oslo
NO,Hamar,"Vangsveien, Hamar",60.79646,11.097770000000002,PM2.5,Norway,µg/m³,12.746202,2024-01-04T13:00:00Z,Norway,Hamar
NO,NA,Eilif Dues vei,59.90608,10.61195,NO2,Norway,µg/m³,15.260231,2021-06-18T00:00:00Z,Norway,Eilif Dues vei
NP,NA,air Gradient Outdoor FHI 360 Nepal,27.727502,85.330135,PM2.5,airgradient,µg/m³,46.15654754638672,2024-02-22T11:00:00Z,Nepal,air Gradient Outdoor FHI 360 Nepal
PE,Lima,CAMPO DE MARTE,-12.070544,-77.043214,PM2.5,Senamhi,µg/m³,17.5,2024-03-24T16:00:00Z,Peru,Lima
PE,NA,HUACHIPA,-12.017094,-76.948597,CO,Senamhi,ppm,0.9,2017-07-20T06:00:00Z,Peru,HUACHIPA
PE,NA,Ate,-12.0261111,-76.9186111,SO2,Peru Clima,ppm,0,2017-07-20T06:00:00Z,Peru,Ate
PL,Trzebinia,"Trzebinia, os. Związku Walki Młodych",50.159406,19.477464,NO2,GIOS,µg/m³,8.97422,2024-01-02T03:00:00Z,Poland,Trzebinia
PL,Złoty Potok,"Złoty Potok, Leśniczówka",50.710889,19.458797,SO2,GIOS,µg/m³,3.29359,2024-03-24T09:00:00Z,Poland,Złoty Potok
PL,Wschowa,Wschowa ul. Kazimierza Wielkiego,51.79972199999999,16.3175,CO,GIOS,µg/m³,263.87,2024-01-02T04:00:00Z,Poland,Wschowa
PL,Wschowa,Wschowa ul. Kazimierza Wielkiego,51.79972199999999,16.3175,SO2,GIOS,µg/m³,14.1978,2024-03-24T09:00:00Z,Poland,Wschowa
PL,Gdańsk,"Gdańsk, ul. Leczkowa",54.38027899999999,18.620274,O3,GIOS,µg/m³,75.3311,2024-03-24T09:00:00Z,Poland,Gdańsk
PL,Gdańsk,"Gdańsk, ul. Leczkowa",54.38027899999999,18.620274,PM2.5,GIOS,µg/m³,9.05035,2024-03-24T09:00:00Z,Poland,Gdańsk
PL,Biała Podlaska,"Biała Podlaska, ul. Orzechowa",52.029194,23.149389,O3,GIOS,µg/m³,72.61,2024-03-24T09:00:00Z,Poland,Biała Podlaska
PL,Łask,"Łask, ul. Narutowicza",51.589261,19.131494,PM2.5,GIOS,µg/m³,13.6,2024-03-24T09:00:00Z,Poland,Łask
PL,Strzegom,Strzegom,50.969633,16.348469,O3,GIOS,µg/m³,79.3639,2024-03-24T09:00:00Z,Poland,Strzegom
PL,Kołobrzeg,"Kołobrzeg, ul. Żółkiewskiego",54.179324,15.596342,PM2.5,GIOS,µg/m³,19.0163,2024-03-24T09:00:00Z,Poland,Kołobrzeg
PL,Piastów,"Piastów, ul. Pułaskiego",52.191728,20.837489,NO2,GIOS,µg/m³,6.5,2024-03-24T09:00:00Z,Poland,Piastów
PL,Piastów,"Piastów, ul. Pułaskiego",52.191728,20.837489,SO2,GIOS,µg/m³,1.3,2018-12-31T22:00:00Z,Poland,Piastów
PL,Suwałki,"Suwałki, ul. Pułaskiego 26",54.115897,22.938464,PM2.5,GIOS,µg/m³,8.2,2024-03-24T09:00:00Z,Poland,Suwałki
PL,Włocławek,"Włocławek, ul. Okrzei",52.658466999999995,19.059314,CO,GIOS,µg/m³,346,2024-03-24T09:00:00Z,Poland,Włocławek
PL,Łódź,"Łódź, ul. Czernika",51.75805,19.529786,CO,GIOS,µg/m³,313,2019-12-31T22:00:00Z,Poland,Łódź
PL,Legionowo,"Legionowo, ul. Zegrzyńska",52.407578,20.955928,O3,GIOS,µg/m³,55.8,2024-03-24T09:00:00Z,Poland,Legionowo
PL,Konin,"Konin, ul. Wyszyńskiego",52.22565,18.268927,CO,GIOS,µg/m³,206.52,2023-01-02T08:00:00Z,Poland,Konin
PL,Połaniec,"Połaniec, ul. Ruszczańska",50.429014,21.277367,SO2,GIOS,µg/m³,1.9,2024-03-24T09:00:00Z,Poland,Połaniec
PL,Parzniewice,"Parzniewice, Ujęcie Wody",51.291175,19.517556,SO2,GIOS,µg/m³,0.9,2024-03-24T09:00:00Z,Poland,Parzniewice
PL,Gorzów Wielkopolski,Gorzów Wlkp. ul. Kosynierów Gdyńskich,52.738213999999985,15.228667,SO2,GIOS,µg/m³,10.6156,2024-03-24T09:00:00Z,Poland,Gorzów Wielkopolski
PL,Kamień Pomorski,"Kamień Pomorski, ul. Szpitalna",53.969714,14.776139,PM2.5,GIOS,µg/m³,4.24604,2022-12-29T07:00:00Z,Poland,Kamień Pomorski
PL,Krzyżówka,"Piaski, Krzyżówka",52.501388999999996,17.773464,NO2,GIOS,µg/m³,11.1679,2022-10-04T19:00:00Z,Poland,Krzyżówka
PL,Suwałki,"Suwałki, ul. Pułaskiego 26",54.116056,22.93875,PM2.5,GIOS,µg/m³,11.2,2022-10-04T19:00:00Z,Poland,Suwałki
PL,NA,WIOŚ Biskupiec-Mobilna,53.860702,20.957892,PM2.5,GIOS,µg/m³,45.8657,2021-12-30T08:00:00Z,Poland,WIOŚ Biskupiec-Mobilna
PL,NA,"Świebodzin,ul. Gen.W.Sikorskiego",52.245444,15.527571,PM2.5,GIOS,µg/m³,117.835,2020-12-31T17:00:00Z,Poland,"Świebodzin,ul. Gen.W.Sikorskiego"
PL,NA,Krasnobrod,50.549577,23.198282,PM2.5,GIOS,µg/m³,10.2,2020-01-28T13:00:00Z,Poland,Krasnobrod
PL,NA,Zegrzyńska,52.40757694,20.95555556,NO2,Poland,µg/m³,33,2017-01-08T07:00:00Z,Poland,Zegrzyńska
PL,NA,Targówek,52.29085889,21.03916667,PM2.5,Poland,µg/m³,134.8,2017-01-08T07:00:00Z,Poland,Targówek
PR,MAYAGUEZ,Mayaguez 59,18.214167,-67.144167,PM2.5,AirNow,µg/m³,1,2024-03-21T18:00:00Z,Puerto Rico,MAYAGUEZ
PR,NA,Cataño 05,18.431194,-66.141694,O3,AirNow,ppm,0.031,2019-06-10T17:00:00Z,Puerto Rico,Cataño 05
PS,NA,תחנה:מנשה,31.79665599999999,35.155007000000005,O3,Israel,ppm,0.0448,2019-04-03T21:00:00Z,West Bank and Gaza Strip,תחנה:מנשה
PS,NA,תחנה:קריית גת,31.798176,35.139121,O3,Israel,ppm,0.0129,2019-04-03T21:00:00Z,West Bank and Gaza Strip,תחנה:קריית גת
PT,Setúbal,PT04003,37.871111,-8.723889,PM2.5,EEA Portugal,µg/m³,5.4,2023-06-15T05:00:00Z,Portugal,Setúbal
PT,Braga,PT01041,41.549722,-8.405833,NO2,EEA Portugal,µg/m³,0,2023-06-15T05:00:00Z,Portugal,Braga
PT,Lisboa,PT03072,38.74861099999999,-9.148888999999999,CO,EEA Portugal,µg/m³,174,2023-06-15T05:00:00Z,Portugal,Lisboa
PT,Setúbal,PT03099,38.635556,-8.690556,NO2,EEA Portugal,µg/m³,7.7,2023-06-15T05:00:00Z,Portugal,Setúbal
PT,Setúbal,PT03099,38.635556,-8.690556,O3,EEA Portugal,µg/m³,54,2023-06-15T05:00:00Z,Portugal,Setúbal
PT,Lisboa,PT03071,38.768889,-9.108056,CO,EEA Portugal,µg/m³,127,2023-06-15T05:00:00Z,Portugal,Lisboa
PT,Aveiro,PT02004,40.756667,-8.572778,O3,EEA Portugal,µg/m³,10,2023-06-15T05:00:00Z,Portugal,Aveiro
PT,Porto,PT01030,41.186111,-8.663056,NO2,EEA Portugal,µg/m³,26.7,2023-06-15T05:00:00Z,Portugal,Porto
RO,Iaşi,RO0087A,47.1371599994647,27.693067,PM2.5,EEA Romania,µg/m³,6.36773888,2023-05-29T10:00:00Z,Romania,Iaşi
RO,Bucureşti,RO0067A,44.4405559994632,26.151122,NO2,EEA Romania,µg/m³,51.61366883,2023-05-29T10:00:00Z,Romania,Bucureşti
RO,Maramureş,RO0161A,47.6520358548203,23.5548148964264,NO2,EEA Romania,µg/m³,9.68860118,2023-05-29T10:00:00Z,Romania,Maramureş
RO,Gorj,RO0152A,44.6820826842208,23.3751518396025,NO2,EEA Romania,µg/m³,6.76008833,2023-05-29T10:00:00Z,Romania,Gorj
RS,Južnobački upravni okrug,RS0029A,45.245065,19.84119,CO,EEA Servia,µg/m³,162.45999999999998,2023-06-15T09:00:00Z,Serbia,Južnobački upravni okrug
RS,Raški upravni okrug,RS0047A,43.28414,20.802102,SO2,EEA Servia,µg/m³,7.69469,2023-06-15T10:00:00Z,Serbia,Raški upravni okrug
RS,Južnobanatski upravni okrug,RS0035A,44.862975,20.64429,CO,EEA Servia,µg/m³,218.57,2023-06-15T10:00:00Z,Serbia,Južnobanatski upravni okrug
RS,Paraćin,Paraćin,43.859649,21.408121000000005,CO,serbia,µg/m³,197.60586999999998,2023-06-15T00:00:00Z,Serbia,Paraćin
RS,Pirot,Pirot,43.158098,22.592406,NO2,serbia,µg/m³,5.509152,2023-06-15T00:00:00Z,Serbia,Pirot
RS,Pančevo,Pančevo Cara Dušana,44.870226,20.648069,CO,serbia,µg/m³,690.649795,2023-06-14T21:00:00Z,Serbia,Pančevo
RS,Beograd,Beograd Despota Stefana,44.8168146768154,20.4699406027794,NO2,serbia,µg/m³,44.325081166667,2023-06-14T21:00:00Z,Serbia,Beograd
RU,NA,党校,50.2391,127.50440000000002,NO2,ChinaAQIData,µg/m³,4,2020-12-31T16:00:00Z,Russian Federation,党校
RU,NA,Зеленоград 11,55.994040000000005,37.1721415,NO2,Mosecom,µg/m³,11.3,2017-09-11T08:00:00Z,Russian Federation,Зеленоград 11
RU,NA,Бирюлево,55.5807814,37.6416281,CO,Mosecom,µg/m³,700,2017-09-11T08:00:00Z,Russian Federation,Бирюлево
RU,NA,Туристская,55.8566022,37.4189531,NO2,Mosecom,µg/m³,27,2017-09-11T08:00:00Z,Russian Federation,Туристская
RU,NA,Гурьянова,55.679127,37.7169917,NO2,Mosecom,µg/m³,16.9,2017-09-06T11:00:00Z,Russian Federation,Гурьянова
RU,NA,Кожухово,55.7240871,37.9038391,NO2,Mosecom,µg/m³,28.7,2017-09-11T08:00:00Z,Russian Federation,Кожухово
SE,Skånes Luftvårdsförbund,NET-SE0001C,55.700831999500544,13.200842,O3,EEA Sweden,µg/m³,42.9,2024-03-11T12:00:00Z,Sweden,Skånes Luftvårdsförbund
SE,Naturvårdsverket,NET-SE0005C,64.2442259995803,19.767238000000003,O3,EEA Sweden,µg/m³,86.4,2024-03-11T12:00:00Z,Sweden,Naturvårdsverket
SE,Östra Sveriges Luftvårdsf��rbund,NET-SE0004C,59.4435349995304,17.922358,PM2.5,EEA Sweden,µg/m³,5.25667,2024-03-11T12:00:00Z,Sweden,Östra Sveriges Luftvårdsf��rbund
SE,Sk��nes Luftvårdsförbund,NET-SE0001C,55.37287499949833,13.157458,NO2,EEA Sweden,µg/m³,6.982,2024-03-07T23:00:00Z,Sweden,Sk��nes Luftvårdsförbund
SE,Östersund,NET-SE2380A,63.17390899956809,14.641086,PM2.5,EEA Sweden,µg/m³,13.8,2024-03-07T05:00:00Z,Sweden,Östersund
SE,Dalarnas Luftvårdsförbund,NET-SE0009C,60.2814019995382,15.989098,PM2.5,EEA Sweden,µg/m³,4.288,2024-02-28T10:00:00Z,Sweden,Dalarnas Luftvårdsförbund
SE,Västra Götaland,SE0067A,57.698609999515405,11.96084,NO2,EEA Sweden,µg/m³,22.0733,2024-01-29T20:00:00Z,Sweden,Västra Götaland
SE,Stockholm,Tulegatan,60.605031,16.762106,NO2,Stockholm,µg/m³,21.3,2022-10-25T20:00:00Z,Sweden,Stockholm
SE,Stockholm,"Råsndavägen, Solna",59.3659396,17.9995942,PM2.5,Stockholm,µg/m³,4.4,2022-10-25T20:00:00Z,Sweden,Stockholm
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,48.69021699946776,21.285442,PM2.5,EEA Slovakia,µg/m³,17.063,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,EMEP and Rural,NET-SK004A,49.15140999946895,20.289486000000004,NO2,EEA Slovakia,µg/m³,7.96558,2024-03-11T12:00:00Z,Slovakia,EMEP and Rural
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,48.309455999466856,18.076831,NO2,EEA Slovakia,µg/m³,35.0852,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,48.726266999467846,21.258836000000002,CO,EEA Slovakia,µg/m³,427.46,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,49.08389299946878,19.61935,PM2.5,EEA Slovakia,µg/m³,14.65,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,49.11897299946886,18.325265,CO,EEA Slovakia,µg/m³,173.304,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,48.12471099946647,17.125495999999995,PM2.5,EEA Slovakia,µg/m³,14.422,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network
SK,Prešovský kraj,SK0037A,48.9308357194684,21.9136219,PM2.5,EEA Slovakia,µg/m³,23.327,2024-01-29T19:00:00Z,Slovakia,Prešovský kraj
SK,Bratislavský kraj,SK0002A,48.1584279994666,17.128678,NO2,EEA Slovakia,µg/m³,62.5128,2024-01-29T19:00:00Z,Slovakia,Bratislavský kraj
TH,Sa Kaeo,Kanjanapisek Park,13.691047,102.510442,SO2,Air4Thai,ppm,0,2024-03-19T09:00:00Z,Thailand,Sa Kaeo
TH,Phrae,"Meteorology Center, Phrae",18.1283666,100.16243330000002,NO2,Air4Thai,ppm,0.003,2024-03-19T09:00:00Z,Thailand,Phrae
TH,Bangkok,"Wang Thonglang District Office, Bangkok",13.778981,100.622294,PM2.5,Air4Thai,µg/m³,35,2024-03-19T09:00:00Z,Thailand,Bangkok
TH,Pathum Thani,Bangkok University Rangsit Campus,14.03742,100.605216,PM2.5,Air4Thai,µg/m³,33.3,2024-03-19T09:00:00Z,Thailand,Pathum Thani
TH,Bangkok,The Government Public Relations Department,13.783185,100.540489,O3,Air4Thai,ppm,0.031,2024-03-13T08:00:00Z,Thailand,Bangkok
TH,Bangkok,Chokchai Police Station,13.7954248,100.5930298,CO,Air4Thai,ppm,2.22,2021-10-07T18:00:00Z,Thailand,Bangkok
TH,Bangkok,"Bang Sue District Office, Bangkok",13.809596,100.537883,PM2.5,Air4Thai,µg/m³,32.9,2024-03-19T09:00:00Z,Thailand,Bangkok
TH,Nong Khai,"Nong Thin Public Park, Nong Khai",17.877479999999995,102.728925,NO2,Air4Thai,ppm,0.004,2024-03-19T09:00:00Z,Thailand,Nong Khai
TH,Samut Prakan,"City Hall, Samut Prakan",13.599149,100.597345,CO,Air4Thai,ppm,0.6,2024-03-19T09:00:00Z,Thailand,Samut Prakan
TH,Samut Prakan,"City Hall, Samut Prakan",13.599149,100.597345,SO2,Air4Thai,ppm,0.001,2022-09-14T07:00:00Z,Thailand,Samut Prakan
TH,Udon Thani,"Nong Prajak Public Park, Udon Thani",17.414174,102.78092600000001,SO2,Air4Thai,ppm,0.001,2024-03-19T09:00:00Z,Thailand,Udon Thani
TH,Chanthaburi,Chanthaburi Meteorological Station,12.6095704,102.1040804,SO2,Air4Thai,ppm,0,2024-03-19T09:00:00Z,Thailand,Chanthaburi
TH,NA,บ้านหมู,18.932618966437307,98.96445032014383,PM1,airgradient,µg/m³,66.4011910756429,2024-03-19T09:00:00Z,Thailand,บ้านหมู
TH,Sing Buri,SINGBURI SCHOOL,14.8933874,100.4130773,O3,Air4Thai,ppm,0.018,2024-03-19T04:00:00Z,Thailand,Sing Buri
TH,Lampang,"Meteorological stations, Lampang",18.2783333,99.5064666,SO2,Air4Thai,ppm,0.004,2023-08-18T12:00:00Z,Thailand,Lampang
TH,Chon buri,Health Promotion Hospital Bankhaohin,13.054551,101.098128,PM2.5,Air4Thai,µg/m³,20.9,2024-03-19T08:00:00Z,Thailand,Chon buri
TH,Loei,"60th Anniversary Queen Sirikit Public Park, Loei",17.48462,101.732734,PM2.5,Air4Thai,µg/m³,57.7,2024-03-19T08:00:00Z,Thailand,Loei
TH,Phatthalung,"Natural Resource and Environment, Phatthalung",7.614396,100.113766,PM2.5,Air4Thai,µg/m³,16.5,2024-03-18T23:00:00Z,Thailand,Phatthalung
TH,Bangkok,Serithai Park,13.7855673,100.6733359,PM2.5,Air4Thai,µg/m³,22,2024-02-25T09:00:00Z,Thailand,Bangkok
TH,Sisaket,Sisaket Meteorological Center,15.086836199999999,104.32647460000001,O3,Air4Thai,ppm,0.026,2023-11-23T06:00:00Z,Thailand,Sisaket
TH,Rayong,"Field Crop Research Center, Rayong",12.73518333,101.13565,CO,Air4Thai,ppm,0.22,2023-05-08T07:00:00Z,Thailand,Rayong
TH,Rayong,"Field Crop Research Center, Rayong",12.73518333,101.13565,O3,Air4Thai,ppm,0.031,2023-05-08T07:00:00Z,Thailand,Rayong
TH,NA,Phichit Provincial Government Center,16.421049,100.3629,PM2.5,Air4Thai,µg/m³,8,2022-06-13T09:00:00Z,Thailand,Phichit Provincial Government Center
TH,NA,Department of Disease Control,13.853457,100.527132,O3,Air4Thai,ppm,0.011,2022-02-11T02:00:00Z,Thailand,Department of Disease Control
TH,NA,Suvarnabhumi Airport Free Zone,13.702778,100.75,CO,Air4Thai,ppm,0.01,2021-08-04T14:00:00Z,Thailand,Suvarnabhumi Airport Free Zone
TH,NA,Suvarnabhumi Airport Free Zone,13.702778,100.75,SO2,Air4Thai,ppm,0,2021-08-04T14:00:00Z,Thailand,Suvarnabhumi Airport Free Zone
TH,NA,"Provincial Health Office, Loei",17.452765,101.728715,PM2.5,Air4Thai,µg/m³,16,2021-06-23T23:00:00Z,Thailand,"Provincial Health Office, Loei"
TH,NA,"Sateng, Mueang",6.5499937928872,101.27999862621,O3,Thailand,ppm,0.003,2020-09-23T04:00:00Z,Thailand,"Sateng, Mueang"
TH,NA,"Ban Suan, Mueang",13.360626576582,100.98454092591,SO2,Thailand,ppm,0.028,2019-08-02T01:00:00Z,Thailand,"Ban Suan, Mueang"
TR,Muğla,Muğla - Milas Ören,37.0309612,27.9716963,NO2,Turkiye,µg/m³,7,2016-12-12T11:00:00Z,Turkey,Muğla
TR,İzmir,İzmir - Alsancak İBB,38.432222,27.144444,NO2,Turkiye,µg/m³,27,2017-01-03T13:00:00Z,Turkey,İzmir
TR,İzmir,İzmir - Alsancak İBB,38.432222,27.144444,CO,Turkiye,µg/m³,0,2017-09-25T11:00:00Z,Turkey,İzmir
TR,Giresun,Giresun - Gemilercekeği,40.9144450215632,38.3985642578632,CO,Turkiye,µg/m³,977.101,2023-05-31T00:00:00Z,Turkey,Giresun
TR,Giresun,Giresun - Gemilercekeği,40.9144450215632,38.3985642578632,O3,Turkiye,µg/m³,8.207,2023-05-31T00:00:00Z,Turkey,Giresun
TR,Tokat,Tokat - Erbaa,40.6717850531471,36.5616356021798,NO2,Turkiye,µg/m³,36.843,2023-05-31T00:00:00Z,Turkey,Tokat
TR,Tokat,Tokat - Turhal,40.3856098020358,36.0827968520147,NO2,Turkiye,µg/m³,17.321,2023-05-31T00:00:00Z,Turkey,Tokat
TR,Trabzon,Trabzon - Meydan,41.0045854810618,39.7316719067463,SO2,Turkiye,µg/m³,3.04,2023-05-31T00:00:00Z,Turkey,Trabzon
TR,Bursa,Bursa - Kestel-MTHM,40.19542,29.2054,NO2,Turkiye,µg/m³,9.843,2023-05-31T00:00:00Z,Turkey,Bursa
TR,İstanbul,İstanbul - Üsküdar,41.015278,29.025,NO2,Turkiye,µg/m³,41,2023-05-31T00:00:00Z,Turkey,İstanbul
TR,Zonguldak,Zonguldak - Karadeniz Ereğli,41.276467,31.433419,PM2.5,Turkiye,µg/m³,8.883,2022-10-28T10:00:00Z,Turkey,Zonguldak
TR,Zonguldak,Zonguldak - Muslu Tepeköy,41.526909,31.937496,SO2,Turkiye,µg/m³,32.713,2023-05-31T00:00:00Z,Turkey,Zonguldak
TR,İstanbul,İstanbul - Yenibosna,40.998889,28.826667,NO2,Turkiye,µg/m³,20.5,2023-05-31T00:00:00Z,Turkey,İstanbul
TR,İstanbul,İstanbul - Mecidiyeköy-MTHM,41.06596,28.99446,CO,Turkiye,µg/m³,2733354,2022-12-26T13:00:00Z,Turkey,İstanbul
TR,Kocaeli,Kocaeli - Alikahya-MTHM,40.77101,30.0077,SO2,Turkiye,µg/m³,17.325,2023-05-31T00:00:00Z,Turkey,Kocaeli
TR,Kırklareli,Kırklareli - Limanköy-MTHM,41.88515,28.05599,NO2,Turkiye,µg/m³,5.494,2023-05-30T20:00:00Z,Turkey,Kırklareli
TR,İstanbul,İstanbul - Şirinevler-MTHM,41.00245,28.83866,CO,Turkiye,µg/m³,736.585,2023-05-31T00:00:00Z,Turkey,İstanbul
TR,Çanakkale,Çanakkale - Lapseki-MTHM,40.40307,26.77063,O3,Turkiye,µg/m³,62.922,2023-04-27T11:00:00Z,Turkey,Çanakkale
TR,Ankara,Ankara - Ulus,39.9400835480569,32.8498997485429,SO2,Turkiye,µg/m³,8.6,2023-05-31T00:00:00Z,Turkey,Ankara
TR,Tekirdağ,Tekirdağ,40.9764505263508,27.5127312599115,NO2,Turkiye,µg/m³,17.758,2023-05-31T00:00:00Z,Turkey,Tekirdağ
TR,Muğla,Muğla - Datça,36.77532,27.95991,O3,Turkiye,µg/m³,34.078,2023-05-31T00:00:00Z,Turkey,Muğla
TR,İzmir,İzmir - Çeşme,38.27904,26.2341,SO2,Turkiye,µg/m³,16.208,2022-12-17T09:00:00Z,Turkey,İzmir
TR,İzmir,İzmir - Çeşme,38.27904,26.2341,CO,Turkiye,µg/m³,221673,2022-12-17T09:00:00Z,Turkey,İzmir
TR,Kayseri,Kayseri - Talas,38.698954,35.553436,O3,Turkiye,µg/m³,39.003,2023-05-31T00:00:00Z,Turkey,Kayseri
TR,Düzce,Düzce - Bahçeşehir,40.860818,31.229429,O3,Turkiye,µg/m³,51.88,2023-05-31T00:00:00Z,Turkey,Düzce
TR,Zonguldak,Zonguldak - Kozlu,41.449829,31.769504,NO2,Turkiye,µg/m³,13.811,2023-05-31T00:00:00Z,Turkey,Zonguldak
TR,Ankara,EMEP - Ankara Çubuk,40.2897905275791,33.0129439615596,SO2,Turkiye,µg/m³,8.229,2023-05-31T00:00:00Z,Turkey,Ankara
TR,Antalya,Antalya - Trafik,36.8887244190473,30.6835733841249,PM2.5,Turkiye,µg/m³,14.403,2023-05-31T00:00:00Z,Turkey,Antalya
TR,Eskişehir,Eskişehir - Cumhuriyet Bulvarı,39.766585,30.525925,SO2,Turkiye,µg/m³,11.54,2023-05-31T00:00:00Z,Turkey,Eskişehir
TR,Mersin,Mersin - Yenişehir,36.7737129100563,34.5579029948463,O3,Turkiye,µg/m³,28.894,2023-05-31T00:00:00Z,Turkey,Mersin
TR,Konya,Sarayönü Arkaplan,38.4941340003577,32.4575514760081,NO2,Turkiye,µg/m³,4.23,2023-05-31T00:00:00Z,Turkey,Konya
TR,Kırıkkale,Kırıkkale - Bulvar Park,39.844272,33.499981,NO2,Turkiye,µg/m³,32.72,2023-05-31T00:00:00Z,Turkey,Kırıkkale
TR,Bursa,Bursa-Gürsu,40.206368336889,29.1879328495529,SO2,Turkiye,µg/m³,14.207,2023-05-31T00:00:00Z,Turkey,Bursa
TR,Bursa,Seyyar-3 (06 DV 9980) Bursa OSB,40.2305466596762,28.9572126589789,NO2,Turkiye,µg/m³,72.018,2023-03-15T10:00:00Z,Turkey,Bursa
TR,Bilecik,Seyyar - 4 (06 DV 9975) - Bilecik - Osmaneli,40.3549999463177,30.0097511008202,SO2,Turkiye,µg/m³,5.046,2022-12-28T04:00:00Z,Turkey,Bilecik
TR,Karabük,Kardemir 2,41.179742,32.630978,SO2,Turkey,µg/m³,24.2,2022-04-13T06:00:00Z,Turkey,Karabük
TR,Karabük,Kardemir 2,41.193515,32.627684,NO2,Turkey,µg/m³,42,2017-12-14T11:00:00Z,Turkey,Karabük
TR,Sinop,Erfelek,41.945667,34.992889,NO2,Turkey,µg/m³,13.05,2017-07-20T21:00:00Z,Turkey,Sinop
TR,Samsun,Tekkeköy,41.2235101,36.4550862,SO2,Turkey,µg/m³,19,2017-07-20T21:00:00Z,Turkey,Samsun
TR,Manisa,Yunusemre,NA,NA,NO2,Turkey,µg/m³,33,2016-11-14T19:00:00Z,Turkey,Manisa
TW,苗栗縣,Sanyi,24.382942,120.758833,CO,Taiwan,ppm,0.33,2021-05-17T05:00:00Z,"Taiwan, China",苗栗縣
TW,高雄市,Qianzhen,22.605386,120.307564,SO2,Taiwan,ppm,0.0029,2021-05-17T05:00:00Z,"Taiwan, China",高雄市
