country_code,country_label,month,year,pollutant,mean_value
CZ,Czech Republic,2,2023,NO2,19.5
CZ,Czech Republic,3,2017,PM2.5,26
CZ,Czech Republic,3,2017,SO2,5.3
CZ,Czech Republic,3,2020,O3,9
CZ,Czech Republic,3,2021,PM2.5,4
CZ,Czech Republic,3,2024,CO,452.39283181818183
CZ,Czech Republic,3,2024,NO2,9.833258064516128
CZ,Czech Republic,3,2024,O3,57.28505172413793
CZ,Czech Republic,3,2024,PM1,26.719717224438984
CZ,Czech Republic,3,2024,PM2.5,17.19389456937252
CZ,Czech Republic,3,2024,SO2,4.245295454545454
CZ,Czech Republic,4,2018,CO,135
CZ,Czech Republic,4,2018,NO2,11.950000000000001
CZ,Czech Republic,4,2018,O3,107.6
CZ,Czech Republic,4,2018,PM2.5,16.333333333333332
CZ,Czech Republic,4,2018,SO2,6.1000000000000005
CZ,Czech Republic,4,2019,NO2,23.3
CZ,Czech Republic,5,2017,PM2.5,11
CZ,Czech Republic,7,2017,CO,308
CZ,Czech Republic,8,2023,PM2.5,26.541666507720947
CZ,Czech Republic,9,2023,CO,117.655
CZ,Czech Republic,9,2023,NO2,14
CZ,Czech Republic,9,2023,O3,72.6
CZ,Czech Republic,12,2016,NO2,14.833333333333334
CZ,Czech Republic,12,2016,SO2,6.7
CZ,Czech Republic,12,2018,CO,501.955
CZ,Czech Republic,12,2018,NO2,4.87695
CZ,Czech Republic,12,2018,O3,56.0676
CZ,Czech Republic,12,2018,SO2,2.54161
CZ,Czech Republic,12,2019,NO2,2.12657
CZ,Czech Republic,12,2019,SO2,6.37883
DE,Germany,1,2017,CO,500
DE,Germany,1,2017,NO2,62.17314148
DE,Germany,1,2017,O3,14.64406948
DE,Germany,1,2017,PM2.5,3.684
DE,Germany,1,2017,SO2,1.7998158933333332
DE,Germany,1,2018,CO,260
DE,Germany,1,2018,NO2,20.865000000000002
DE,Germany,1,2019,CO,380
DE,Germany,1,2019,NO2,24.66
DE,Germany,1,2019,PM2.5,5.395
DE,Germany,1,2019,SO2,0.15
DE,Germany,1,2020,NO2,23.225
DE,Germany,1,2020,O3,21.05
DE,Germany,1,2020,PM2.5,10.48
DE,Germany,1,2020,SO2,1.33
DE,Germany,1,2021,CO,290
DE,Germany,1,2021,NO2,15.265
DE,Germany,1,2021,O3,34.805
DE,Germany,1,2021,PM2.5,22.925
DE,Germany,1,2023,CO,187.98223
DE,Germany,1,2023,SO2,1.08867527
DE,Germany,1,2024,CO,1187.2376199999999
DE,Germany,1,2024,NO2,37.042007275172416
DE,Germany,1,2024,O3,21.976101720625
DE,Germany,1,2024,PM2.5,18.53706248826087
DE,Germany,1,2024,SO2,1.16244816
DE,Germany,2,2020,NO2,1.8
DE,Germany,2,2020,O3,96
DE,Germany,2,2022,SO2,7.9
DE,Germany,2,2023,CO,182.03421
DE,Germany,2,2023,SO2,0.7758026366666667
DE,Germany,2,2024,NO2,6.7
DE,Germany,2,2024,PM2.5,35.840773264567055
DE,Germany,3,2017,NO2,23.05
DE,Germany,3,2017,O3,56.97
DE,Germany,3,2020,NO2,43.08
DE,Germany,3,2023,SO2,0.79889536
DE,Germany,3,2024,CO,311.59095797297294
DE,Germany,3,2024,NO2,13.198590493298969
DE,Germany,3,2024,O3,40.18572309022388
DE,Germany,3,2024,PM1,17.606018059341995
DE,Germany,3,2024,PM2.5,18.542614455587664
DE,Germany,3,2024,SO2,1.404651978
DE,Germany,4,2017,SO2,1.74
DE,Germany,4,2018,SO2,6.71
DE,Germany,4,2019,SO2,1.8650000000000002
DE,Germany,5,2018,NO2,24.56
DE,Germany,5,2018,O3,31.845
DE,Germany,5,2018,PM2.5,10.39
DE,Germany,5,2018,SO2,4.01
DE,Germany,5,2023,SO2,0.79889536
DE,Germany,6,2017,NO2,5.25
DE,Germany,6,2017,O3,71.85
DE,Germany,6,2018,SO2,2.175
DE,Germany,6,2020,SO2,0.86
DE,Germany,7,2017,NO2,12.52
DE,Germany,7,2017,O3,62.27
DE,Germany,7,2020,O3,31
DE,Germany,7,2021,NO2,12.02
DE,Germany,7,2021,PM2.5,21.68
DE,Germany,7,2022,CO,150
DE,Germany,7,2022,NO2,7.35
DE,Germany,7,2022,PM2.5,15.98
DE,Germany,7,2023,CO,187.79462999999998
DE,Germany,7,2023,NO2,33.794
DE,Germany,7,2023,PM2.5,4.4985
DE,Germany,8,2019,SO2,2.4
DE,Germany,8,2020,CO,170
DE,Germany,9,2017,SO2,1.52
DE,Germany,9,2018,CO,380
DE,Germany,9,2018,NO2,36
DE,Germany,9,2018,PM2.5,17.37
DE,Germany,9,2019,SO2,0
DE,Germany,9,2023,NO2,1.74142039
DE,Germany,9,2023,O3,59.58913422
DE,Germany,9,2023,PM2.5,3.04974985
DE,Germany,10,2017,SO2,7.26
DE,Germany,10,2023,NO2,2.19965
DE,Germany,10,2023,O3,63.8493
DE,Germany,11,2017,SO2,110.03
DE,Germany,11,2019,O3,0
DE,Germany,12,2016,CO,450
DE,Germany,12,2016,NO2,27.45923468
DE,Germany,12,2016,O3,10.661942434
DE,Germany,12,2016,PM2.5,16.985
DE,Germany,12,2016,SO2,2.75
DE,Germany,12,2017,CO,330
DE,Germany,12,2017,SO2,4.4875
DE,Germany,12,2018,CO,210
DE,Germany,12,2018,NO2,22.55
DE,Germany,12,2018,PM2.5,8.13
DE,Germany,12,2018,SO2,0.8466666666666667
DE,Germany,12,2019,CO,165
DE,Germany,12,2019,NO2,13.98
DE,Germany,12,2019,O3,13
DE,Germany,12,2019,PM2.5,20.99
DE,Germany,12,2020,CO,200
DE,Germany,12,2020,SO2,1.24
DE,Germany,12,2021,NO2,12.708
DE,Germany,12,2021,O3,36.379
DE,Germany,12,2021,PM2.5,2
DE,Germany,12,2021,SO2,1.94
DE,Germany,12,2022,CO,280
DE,Germany,12,2022,O3,49.1
DE,Germany,12,2023,CO,560
DE,Germany,12,2023,NO2,21.47
DE,Germany,12,2023,O3,50.1849
DE,Germany,12,2023,PM2.5,30.4475
DE,Germany,12,2023,SO2,0.75
DK,Denmark,1,2017,NO2,15.605
DK,Denmark,1,2017,O3,56.19
DK,Denmark,1,2017,SO2,1.26
DK,Denmark,1,2024,CO,290
DK,Denmark,1,2024,NO2,26.46
DK,Denmark,1,2024,O3,12.28
DK,Denmark,2,2017,CO,600
DK,Denmark,3,2024,CO,250
DK,Denmark,3,2024,NO2,18.60875
DK,Denmark,3,2024,O3,40.00333333333333
DK,Denmark,3,2024,SO2,1.04
DK,Denmark,5,2021,NO2,3.42
DK,Denmark,8,2023,PM2.5,1.6279761989911397
DK,Denmark,12,2023,PM2.5,0
DZ,Algeria,3,2024,PM2.5,78
EC,Ecuador,4,2021,CO,967.2121889453697
EC,Ecuador,11,2021,O3,0
EC,Ecuador,11,2021,PM2.5,0
EE,Estonia,9,2021,CO,216.1784
EE,Estonia,9,2021,NO2,4.962158
EE,Estonia,9,2021,O3,52.7703
EE,Estonia,9,2021,PM2.5,5.824125
EE,Estonia,9,2021,SO2,0.40709083333333335
EG,Egypt,3,2024,PM2.5,20
EG,Egypt,9,2023,PM2.5,35
ES,Spain,1,2018,CO,240
ES,Spain,1,2018,O3,54.63
ES,Spain,1,2018,PM2.5,9.05
ES,Spain,1,2018,SO2,2.4
ES,Spain,1,2019,NO2,15
ES,Spain,1,2019,SO2,6
ES,Spain,1,2020,CO,335
ES,Spain,1,2020,SO2,1
ES,Spain,1,2021,O3,31
ES,Spain,1,2022,CO,200
ES,Spain,1,2022,NO2,3.85
ES,Spain,1,2022,O3,57
ES,Spain,1,2022,PM2.5,4.3
ES,Spain,1,2022,SO2,2.45
ES,Spain,1,2024,CO,379.10526315789474
ES,Spain,1,2024,NO2,23.963925925925928
ES,Spain,1,2024,O3,33.68780701754386
ES,Spain,1,2024,PM2.5,14.362352941176471
ES,Spain,1,2024,SO2,2.7737894736842104
ES,Spain,2,2020,CO,100
ES,Spain,2,2020,NO2,8
ES,Spain,2,2020,SO2,2
ES,Spain,2,2022,CO,380
ES,Spain,2,2022,NO2,35.2
ES,Spain,2,2022,O3,11
ES,Spain,2,2022,PM2.5,8.5
ES,Spain,2,2022,SO2,3.5
ES,Spain,2,2023,CO,100
ES,Spain,2,2023,NO2,8
ES,Spain,2,2023,O3,28
ES,Spain,2,2023,SO2,4
ES,Spain,2,2024,CO,330
ES,Spain,2,2024,NO2,11.26
ES,Spain,2,2024,O3,45.6
ES,Spain,2,2024,PM2.5,7.72
ES,Spain,2,2024,SO2,2.6714285714285713
ES,Spain,3,2020,CO,640
ES,Spain,3,2021,NO2,18
ES,Spain,3,2021,O3,46
ES,Spain,3,2021,SO2,7
ES,Spain,3,2022,NO2,4
ES,Spain,3,2022,O3,84
ES,Spain,3,2022,SO2,5
ES,Spain,3,2024,CO,290.3791208791209
ES,Spain,3,2024,NO2,8.596428571428572
ES,Spain,3,2024,O3,72.91095367847412
ES,Spain,3,2024,PM1,9.34548611442248
ES,Spain,3,2024,PM2.5,5.815694444723297
ES,Spain,3,2024,SO2,2.9530461538461537
ES,Spain,4,2018,CO,470
ES,Spain,4,2018,NO2,50.5
ES,Spain,4,2023,CO,100
ES,Spain,4,2023,NO2,32
ES,Spain,4,2023,SO2,3
ES,Spain,5,2017,PM2.5,2
ES,Spain,5,2017,SO2,5
ES,Spain,5,2018,SO2,7
ES,Spain,6,2020,NO2,1
ES,Spain,6,2020,SO2,1.7
ES,Spain,6,2022,CO,159
ES,Spain,6,2022,NO2,6
ES,Spain,6,2022,O3,80
ES,Spain,6,2022,SO2,3
ES,Spain,6,2023,SO2,1.05
ES,Spain,7,2017,CO,100
ES,Spain,7,2017,NO2,8.333333333333334
ES,Spain,7,2017,O3,54
ES,Spain,7,2017,PM2.5,10
ES,Spain,7,2017,SO2,1
ES,Spain,7,2020,SO2,2
ES,Spain,8,2023,NO2,7
ES,Spain,8,2023,O3,63.2
ES,Spain,8,2023,PM2.5,9
ES,Spain,8,2023,SO2,1.25
ES,Spain,9,2018,O3,19
ES,Spain,9,2020,CO,300
ES,Spain,9,2020,NO2,13.5
ES,Spain,9,2020,O3,76
ES,Spain,9,2020,SO2,5
ES,Spain,9,2023,NO2,3
ES,Spain,10,2017,NO2,4
ES,Spain,10,2017,O3,56
ES,Spain,10,2018,NO2,9
ES,Spain,10,2018,SO2,4.5
ES,Spain,10,2019,NO2,0
ES,Spain,10,2019,O3,0
ES,Spain,10,2019,PM2.5,0
ES,Spain,10,2019,SO2,0
ES,Spain,10,2020,SO2,0.1
ES,Spain,10,2022,CO,100
ES,Spain,10,2022,O3,33
ES,Spain,10,2023,CO,100
ES,Spain,10,2023,NO2,3
ES,Spain,10,2023,SO2,3
ES,Spain,11,2017,CO,50000
ES,Spain,11,2018,CO,100
ES,Spain,11,2018,SO2,4
ES,Spain,11,2023,CO,100
ES,Spain,11,2023,NO2,4
ES,Spain,11,2023,SO2,4
ES,Spain,12,2016,CO,500
ES,Spain,12,2017,CO,100
ES,Spain,12,2018,SO2,5
ES,Spain,12,2019,NO2,0
ES,Spain,12,2019,O3,0
ES,Spain,12,2019,SO2,0
ES,Spain,12,2020,CO,200
ES,Spain,12,2022,CO,450
ES,Spain,12,2022,NO2,2
ES,Spain,12,2022,SO2,0
ES,Spain,12,2023,CO,340
ES,Spain,12,2023,SO2,0.1
ET,Ethiopia,3,2024,PM2.5,28
ET,Ethiopia,9,2021,PM2.5,31
FI,Finland,1,2020,PM2.5,3.196193
FI,Finland,1,2022,NO2,15.3650872
FI,Finland,1,2023,NO2,5.3952725
FI,Finland,1,2024,NO2,2.3322474
FI,Finland,1,2024,O3,69.1167896
FI,Finland,1,2024,PM2.5,2.4507703899999997
FI,Finland,1,2024,SO2,0.719224475
FI,Finland,2,2024,PM2.5,0
FI,Finland,3,2024,NO2,11.83115248064516
FI,Finland,3,2024,O3,83.22699726363636
FI,Finland,3,2024,PM2.5,3.051025314210526
FI,Finland,3,2024,SO2,0.8228544333333333
FI,Finland,4,2019,NO2,48.4
FI,Finland,5,2017,NO2,0.7986081
FI,Finland,5,2017,O3,62.669384
FI,Finland,5,2022,NO2,9.2644789
FI,Finland,6,2022,NO2,9.6610551
FI,Finland,8,2018,NO2,14.5
FI,Finland,9,2018,NO2,18
FI,Finland,12,2016,PM2.5,3
FI,Finland,12,2018,NO2,9.3
FI,Finland,12,2018,O3,30.2
FI,Finland,12,2018,PM2.5,6.4
FI,Finland,12,2019,O3,0
FI,Finland,12,2021,PM2.5,6.5554129
FR,France,1,2017,CO,534.1666666666666
FR,France,1,2018,NO2,38.64
FR,France,1,2018,O3,62.8
FR,France,1,2018,SO2,1.9975
FR,France,1,2019,CO,482
FR,France,1,2019,NO2,26.9
FR,France,1,2019,O3,25.1
FR,France,1,2019,PM2.5,8.1
FR,France,1,2019,SO2,0.8
FR,France,1,2020,NO2,12.35
FR,France,1,2020,O3,35.65
FR,France,1,2020,PM2.5,17.1
FR,France,1,2021,CO,370.5
FR,France,1,2021,NO2,15.649999999999999
FR,France,1,2021,PM2.5,5.5
FR,France,1,2021,SO2,1.2
FR,France,1,2022,CO,470
FR,France,1,2022,NO2,25.033333333333335
FR,France,1,2022,O3,16.8
FR,France,1,2022,PM2.5,6.6
FR,France,1,2022,SO2,2.2666666666666666
FR,France,1,2023,NO2,18.240000000000002
FR,France,1,2023,O3,51.2
FR,France,1,2023,PM2.5,5.05
FR,France,1,2024,CO,433.3333333333333
FR,France,1,2024,NO2,28.871739130434783
FR,France,1,2024,O3,52.9
FR,France,1,2024,PM2.5,10.37948717948718
FR,France,1,2024,SO2,1.1875
FR,France,2,2018,NO2,46.035
FR,France,2,2018,O3,0.75
FR,France,2,2018,PM2.5,6.05
FR,France,2,2018,SO2,0.215
FR,France,2,2019,O3,51.3
FR,France,2,2020,NO2,7.12
FR,France,2,2020,O3,57.8
FR,France,2,2020,SO2,0.95
FR,France,2,2023,NO2,5.7
FR,France,2,2023,O3,49.8
FR,France,2,2024,NO2,31.3
FR,France,2,2024,O3,35.1
FR,France,2,2024,PM2.5,11.170238089561462
FR,France,3,2017,NO2,11.32
FR,France,3,2017,O3,49.65
FR,France,3,2017,SO2,1.53
FR,France,3,2020,NO2,32.36666666666667
FR,France,3,2020,O3,29.8
FR,France,3,2020,SO2,3.9
FR,France,3,2021,NO2,9.25
FR,France,3,2021,O3,70.45
FR,France,3,2022,NO2,47.7
FR,France,3,2024,CO,291.82666666666665
FR,France,3,2024,NO2,23.872696266666665
FR,France,3,2024,O3,43.86514113924051
FR,France,3,2024,PM1,0
FR,France,3,2024,PM2.5,7.1252252252252255
FR,France,3,2024,SO2,1.0615
FR,France,4,2017,CO,127.5
FR,France,4,2017,NO2,13.95
FR,France,4,2017,O3,4.6
FR,France,4,2017,SO2,0.9
FR,France,4,2018,CO,171.4
FR,France,4,2018,NO2,7.951666666666667
FR,France,4,2018,O3,68.98884615384615
FR,France,4,2018,PM2.5,7.802857142857143
FR,France,4,2018,SO2,2.678
FR,France,4,2019,CO,218
FR,France,4,2019,O3,62.2
FR,France,4,2020,O3,29.8
FR,France,4,2020,SO2,1.1
FR,France,4,2021,NO2,9.1
FR,France,4,2021,O3,51.6
FR,France,4,2022,CO,35
FR,France,4,2023,NO2,16.4
FR,France,4,2023,O3,63.1
FR,France,4,2023,PM2.5,0.9
FR,France,5,2017,CO,159.6
FR,France,5,2017,NO2,20.925
FR,France,5,2017,O3,42.015
FR,France,5,2019,CO,133
FR,France,5,2019,NO2,6
FR,France,5,2019,O3,92.4
FR,France,5,2019,SO2,1.2
FR,France,5,2020,NO2,11.2
FR,France,5,2020,SO2,1.7666666666666668
FR,France,5,2021,CO,206
FR,France,5,2021,NO2,4.2
FR,France,5,2021,O3,60.4
FR,France,5,2021,PM2.5,9.4
FR,France,5,2023,PM2.5,15.7
FR,France,6,2017,NO2,4.59
FR,France,6,2017,O3,56.675
FR,France,6,2017,SO2,1.6833333333333333
FR,France,6,2018,NO2,7.68
FR,France,6,2018,O3,67.58
FR,France,6,2019,NO2,24
FR,France,6,2019,O3,23.1
FR,France,6,2019,PM2.5,2
FR,France,6,2019,SO2,2.3
FR,France,6,2020,NO2,4.75
FR,France,6,2020,PM2.5,9.7
FR,France,6,2023,NO2,12.9
FR,France,6,2023,PM2.5,3
FR,France,7,2017,CO,200
FR,France,7,2017,NO2,23.965
FR,France,7,2017,PM2.5,12.95
FR,France,7,2017,SO2,3.2433333333333336
FR,France,7,2018,NO2,6.7275
FR,France,7,2018,O3,83.93
FR,France,7,2018,SO2,0.85
FR,France,7,2019,NO2,7.766666666666667
FR,France,7,2019,O3,115.9
FR,France,7,2021,NO2,1.3
FR,France,7,2022,PM2.5,1.2
FR,France,7,2023,CO,14
FR,France,8,2018,CO,149
FR,France,8,2018,NO2,6.68
FR,France,8,2018,O3,73.2025
FR,France,8,2019,CO,108
FR,France,8,2019,SO2,2.216666666666667
FR,France,8,2023,PM2.5,5
FR,France,8,2023,SO2,1.1
FR,France,9,2019,CO,166
FR,France,9,2019,NO2,33.2
FR,France,9,2019,O3,23
FR,France,9,2019,PM2.5,7.4
FR,France,9,2019,SO2,1.9249999999999998
FR,France,10,2017,O3,39.13
FR,France,10,2018,O3,102.3
FR,France,10,2019,SO2,2.7
FR,France,10,2021,NO2,14.8
FR,France,10,2021,O3,33.4
FR,France,10,2021,SO2,0.5
FR,France,10,2023,NO2,8
FR,France,10,2023,O3,0.3
FR,France,10,2023,PM2.5,7.7
FR,France,11,2016,NO2,4.5
FR,France,11,2016,O3,35.5
FR,France,11,2017,O3,74.88
FR,France,11,2019,O3,64.3
FR,France,11,2023,PM2.5,3.6500000000000004
FR,France,12,2016,CO,0
FR,France,12,2016,NO2,42.47857142857143
FR,France,12,2016,O3,12.492857142857142
FR,France,12,2016,PM2.5,37.125
FR,France,12,2016,SO2,2.6357142857142857
FR,France,12,2017,CO,30.5
FR,France,12,2017,NO2,38.044285714285714
FR,France,12,2017,O3,35.045
FR,France,12,2017,PM2.5,10.15
FR,France,12,2018,NO2,26.525
FR,France,12,2018,O3,1.1
FR,France,12,2018,PM2.5,4.25
FR,France,12,2019,NO2,18.675
FR,France,12,2019,O3,60
FR,France,12,2019,PM2.5,12.1
FR,France,12,2019,SO2,0.9
FR,France,12,2020,NO2,24.225
FR,France,12,2020,O3,20.400000000000002
FR,France,12,2020,PM2.5,14.5
FR,France,12,2020,SO2,0.35
FR,France,12,2021,NO2,4.233333333333333
FR,France,12,2021,O3,53.6
FR,France,12,2021,PM2.5,2.6
FR,France,12,2022,NO2,7.1
FR,France,12,2022,O3,43.8
FR,France,12,2022,PM2.5,3.9
FR,France,12,2022,SO2,5.3
FR,France,12,2023,CO,270
FR,France,12,2023,NO2,46.8
FR,France,12,2023,PM2.5,0.9
GA,Gabon,2,2022,PM2.5,17
GB,United Kingdom,1,2022,NO2,18.98
GB,United Kingdom,1,2022,O3,48.150000000000006
GB,United Kingdom,1,2022,PM2.5,9
GB,United Kingdom,1,2023,NO2,30.25
GB,United Kingdom,1,2023,PM2.5,9
GB,United Kingdom,1,2024,CO,100
GB,United Kingdom,1,2024,NO2,25.6375
GB,United Kingdom,1,2024,O3,51.25
GB,United Kingdom,1,2024,PM2.5,13.2
GB,United Kingdom,1,2024,SO2,2
GB,United Kingdom,2,2016,PM2.5,10
GB,United Kingdom,2,2022,NO2,22.84
GB,United Kingdom,2,2022,O3,71.9
GB,United Kingdom,2,2022,PM2.5,2.6
GB,United Kingdom,2,2023,NO2,18.022222222222222
GB,United Kingdom,2,2023,O3,49.628571428571426
GB,United Kingdom,2,2023,PM2.5,12
GB,United Kingdom,2,2023,SO2,1.7
GB,United Kingdom,2,2024,CO,300
GB,United Kingdom,2,2024,NO2,25.016666666666666
GB,United Kingdom,2,2024,O3,52.3
GB,United Kingdom,2,2024,PM2.5,8.666666666666666
GB,United Kingdom,2,2024,SO2,0.5
GB,United Kingdom,3,2016,NO2,7
GB,United Kingdom,3,2016,O3,74
GB,United Kingdom,3,2016,PM2.5,8
GB,United Kingdom,3,2017,NO2,15
GB,United Kingdom,3,2017,O3,60
GB,United Kingdom,3,2019,NO2,4
GB,United Kingdom,3,2019,O3,71
GB,United Kingdom,3,2024,CO,430
GB,United Kingdom,3,2024,NO2,32.748805970149256
GB,United Kingdom,3,2024,O3,43.16822784810127
GB,United Kingdom,3,2024,PM1,21.441539888028746
GB,United Kingdom,3,2024,PM2.5,19.063378288884643
GB,United Kingdom,3,2024,SO2,1.6346153846153846
GB,United Kingdom,4,2016,NO2,20
GB,United Kingdom,4,2016,O3,52
GB,United Kingdom,4,2016,SO2,2
GB,United Kingdom,4,2017,PM2.5,11
GB,United Kingdom,4,2018,NO2,24
GB,United Kingdom,4,2023,NO2,59.2
GB,United Kingdom,5,2023,NO2,22.2
GB,United Kingdom,5,2023,O3,55.4
GB,United Kingdom,6,2017,NO2,32.5
GB,United Kingdom,6,2017,PM2.5,3
GB,United Kingdom,6,2019,NO2,25
GB,United Kingdom,6,2021,NO2,39
GB,United Kingdom,6,2021,PM2.5,11
GB,United Kingdom,6,2022,NO2,11.5
GB,United Kingdom,6,2023,NO2,24.25
GB,United Kingdom,6,2023,PM2.5,8
GB,United Kingdom,6,2023,SO2,4.5
GB,United Kingdom,7,2016,NO2,13
GB,United Kingdom,7,2016,O3,63
GB,United Kingdom,7,2022,NO2,27.1
GB,United Kingdom,7,2023,NO2,20.825
GB,United Kingdom,7,2023,O3,52.95
GB,United Kingdom,7,2023,PM2.5,5
GB,United Kingdom,8,2020,NO2,13
GB,United Kingdom,8,2020,O3,4
GB,United Kingdom,8,2022,NO2,5.6
GB,United Kingdom,8,2022,PM2.5,21
GB,United Kingdom,8,2023,NO2,11.433333333333334
GB,United Kingdom,9,2016,NO2,24
GB,United Kingdom,9,2016,O3,4
GB,United Kingdom,9,2016,PM2.5,15
GB,United Kingdom,9,2023,NO2,39
GB,United Kingdom,9,2023,PM2.5,16.40624924500783
GB,United Kingdom,10,2016,O3,51.5
GB,United Kingdom,10,2021,NO2,7
GB,United Kingdom,10,2021,O3,67
GB,United Kingdom,10,2021,PM2.5,3
GB,United Kingdom,10,2022,O3,24.7
GB,United Kingdom,10,2023,NO2,44.4
GB,United Kingdom,10,2023,PM2.5,7.815000057220459
GB,United Kingdom,11,2021,NO2,35.95
GB,United Kingdom,11,2021,O3,48.9
GB,United Kingdom,11,2023,NO2,18.35
GB,United Kingdom,11,2023,O3,24.95
GB,United Kingdom,12,2023,O3,45.1
GB,United Kingdom,12,2023,PM2.5,6
GH,Ghana,1,2024,PM2.5,299.32142639160156
GH,Ghana,2,2024,PM2.5,44.339567011052914
GH,Ghana,3,2024,PM1,12.648313442866009
GH,Ghana,3,2024,PM2.5,19.713789463043213
GI,Gibraltar,4,2018,CO,470
GI,Gibraltar,4,2018,NO2,38.03333333333333
GI,Gibraltar,4,2018,O3,84.2
GI,Gibraltar,4,2018,SO2,1.5
GR,Greece,1,2022,SO2,19
GR,Greece,1,2023,NO2,1
GR,Greece,1,2024,CO,1000
GR,Greece,1,2024,NO2,32.6
GR,Greece,1,2024,O3,31.7
GR,Greece,1,2024,PM2.5,17.4
GR,Greece,1,2024,SO2,6.285714285714286
GR,Greece,2,2024,PM2.5,24
GR,Greece,3,2024,CO,1000
GR,Greece,3,2024,NO2,19.285714285714285
GR,Greece,3,2024,O3,51.31578947368421
GR,Greece,3,2024,PM2.5,14.1
GR,Greece,3,2024,SO2,4.25
GR,Greece,7,2022,CO,100
GR,Greece,7,2022,O3,9
GR,Greece,9,2021,NO2,5
GR,Greece,12,2023,NO2,50
GT,Guatemala,3,2024,O3,0
GT,Guatemala,3,2024,PM2.5,33
HK,"Hong Kong, China",5,2023,CO,654.6727272727272
HK,"Hong Kong, China",5,2023,NO2,60.21111111111111
HK,"Hong Kong, China",5,2023,O3,45.35
HK,"Hong Kong, China",5,2023,PM2.5,35.05
HK,"Hong Kong, China",5,2023,SO2,5.383333333333333
HR,Croatia,1,2022,CO,200
HR,Croatia,2,2024,CO,375
HR,Croatia,2,2024,NO2,15.324071428571429
HR,Croatia,2,2024,O3,77.53636363636363
HR,Croatia,2,2024,PM2.5,9.1
HR,Croatia,2,2024,SO2,6.0136666666666665
HR,Croatia,6,2022,PM2.5,12.1
HR,Croatia,12,2019,NO2,3.4
HR,Croatia,12,2019,O3,65
HR,Croatia,12,2019,PM2.5,1
HR,Croatia,12,2021,CO,500
HU,Hungary,1,2021,CO,733.0179365384615
HU,Hungary,1,2024,NO2,36.6
HU,Hungary,1,2024,O3,25.399224175
HU,Hungary,1,2024,PM2.5,17
HU,Hungary,1,2024,SO2,6.046246666666667
HU,Hungary,2,2024,NO2,29.6481625
HU,Hungary,2,2024,O3,58.87899
HU,Hungary,2,2024,SO2,13.94708815
HU,Hungary,3,2024,CO,862.8837209302326
HU,Hungary,3,2024,NO2,32.4666081
HU,Hungary,3,2024,O3,36.75657617288135
HU,Hungary,3,2024,PM2.5,18.53718372631579
HU,Hungary,3,2024,SO2,5.300254093877551
HU,Hungary,4,2023,CO,450.14285714285717
HU,Hungary,4,2023,NO2,18.642857142857142
HU,Hungary,4,2023,O3,78.88888888888889
HU,Hungary,4,2023,PM2.5,8.75
HU,Hungary,4,2023,SO2,3.6
HU,Hungary,5,2023,CO,284
HU,Hungary,5,2023,NO2,9.075
HU,Hungary,5,2023,O3,70.13333333333333
HU,Hungary,5,2023,PM2.5,10
HU,Hungary,5,2023,SO2,8.6
HU,Hungary,7,2023,CO,227.4294167
HU,Hungary,7,2023,SO2,6.7
HU,Hungary,10,2020,CO,1043.54725
HU,Hungary,11,2020,CO,339.874025
HU,Hungary,11,2023,CO,263
HU,Hungary,11,2023,NO2,4.75
HU,Hungary,11,2023,O3,32.4
HU,Hungary,11,2023,PM2.5,19
HU,Hungary,11,2023,SO2,50.050000000000004
ID,Indonesia,1,2018,PM2.5,4.4
ID,Indonesia,3,2024,PM1,36.441145737965904
ID,Indonesia,3,2024,PM2.5,50.52708339691162
ID,Indonesia,11,2016,PM2.5,28.4
ID,Indonesia,11,2023,PM2.5,28.477380911509197
IE,Ireland,1,2024,NO2,29.03
IE,Ireland,1,2024,O3,25.52
IE,Ireland,1,2024,PM2.5,11.295
IE,Ireland,2,2020,SO2,12.07492237
IE,Ireland,2,2024,NO2,49.82
IE,Ireland,3,2021,NO2,23.80443505
IE,Ireland,3,2024,CO,295
IE,Ireland,3,2024,NO2,24.052307692307693
IE,Ireland,3,2024,O3,40.07875
IE,Ireland,3,2024,PM2.5,19.362222222222222
IE,Ireland,3,2024,SO2,3.7375
IE,Ireland,4,2018,CO,0.05735562
IE,Ireland,4,2018,NO2,61.52555985
IE,Ireland,4,2018,SO2,1.48986174
IE,Ireland,5,2021,CO,478.82224
IE,Ireland,5,2021,O3,44.79444
IE,Ireland,5,2021,SO2,1.38689447
IE,Ireland,6,2018,PM2.5,6.7
IE,Ireland,8,2022,PM2.5,0
IE,Ireland,8,2023,PM2.5,0.9697420845429102
IL,Israel,1,2018,NO2,82.79918200408997
IL,Israel,1,2018,O3,45.742331288343564
IL,Israel,1,2018,SO2,0.7861349693251533
IL,Israel,2,2019,CO,343.680981595092
IL,Israel,2,2019,NO2,62.6639263803681
IL,Israel,2,2019,O3,3.533742331288344
IL,Israel,2,2019,SO2,2.620449897750511
IL,Israel,3,2019,CO,458.241308793456
IL,Israel,3,2019,NO2,27.286094069529653
IL,Israel,3,2019,O3,40.834355828220865
IL,Israel,3,2019,SO2,4.454764826175868
IL,Israel,4,2019,CO,465.5983940263785
IL,Israel,4,2019,NO2,35.231470120427176
IL,Israel,4,2019,O3,25.23790047716428
IL,Israel,4,2019,SO2,2.984259932098398
IL,Israel,11,2021,PM2.5,10.1
IN,India,1,2018,O3,50.75666666666667
